Date,SettlementPoint,Price
2019-09,LZ_WEST,83.47113888888889
2019-10,HB_BUSAVG,28.247056451612906
2019-10,HB_HOUSTON,30.393602150537635
2019-10,HB_HUBAVG,28.13176075268817
2019-10,HB_NORTH,27.995967741935484
2019-10,HB_PAN,18.716760752688174
2019-10,HB_SOUTH,29.468400537634412
2019-10,HB_WEST,24.668131720430107
2019-10,LZ_AEN,29.280443548387098
2019-10,LZ_CPS,33.553602150537635
2019-10,LZ_HOUSTON,30.642379032258066
2019-10,LZ_LCRA,29.0158064516129
2019-10,LZ_NORTH,28.732943548387098
2019-10,LZ_RAYBN,28.554381720430108
2019-10,LZ_SOUTH,32.942110215053766
2019-10,LZ_WEST,49.38336021505376
2019-11,HB_BUSAVG,23.468374999999998
2019-11,HB_HOUSTON,24.0215
2019-11,HB_HUBAVG,23.25723611111111
2019-11,HB_NORTH,23.62861111111111
2019-11,HB_PAN,11.661291666666665
2019-11,HB_SOUTH,23.718555555555557
2019-11,HB_WEST,21.66026388888889
2019-11,LZ_AEN,24.40801388888889
2019-11,LZ_CPS,25.575138888888887
2019-11,LZ_HOUSTON,24.18161111111111
2019-11,LZ_LCRA,24.485222222222223
2019-11,LZ_NORTH,24.153611111111108
2019-11,LZ_RAYBN,24.517569444444447
2019-11,LZ_SOUTH,25.80370833333333
2019-11,LZ_WEST,49.34084722222223
2019-12,HB_BUSAVG,18.700110957004163
2019-12,HB_HOUSTON,18.657406380027737
2019-12,HB_HUBAVG,18.605852981969488
2019-12,HB_NORTH,18.71747572815534
2019-12,HB_PAN,8.48626907073509
2019-12,HB_SOUTH,18.94633841886269
2019-12,HB_WEST,18.102246879334256
2019-12,LZ_AEN,19.04273231622746
2019-12,LZ_CPS,19.994438280166435
2019-12,LZ_HOUSTON,18.908321775312068
2019-12,LZ_LCRA,19.4626213592233
2019-12,LZ_NORTH,18.99970873786408
2019-12,LZ_RAYBN,19.079292649098473
2019-12,LZ_SOUTH,19.79883495145631
2019-12,LZ_WEST,39.765187239944524
